trip_id,service_id,route_id,trip_headsign,direction_id,block_id
"1","8","0006","6 | Saint-Jacques Morinais","0","1049116"
"6228","26","0075","75 | Vern Nouvoitou","0","1070388"
"6229","6","0075","75 | Rennes La Poterie","1","1068361"
"623","17","0006","6 | Saint-Jacques Morinais","0","1047664"
"6230","11","0075","75 | Rennes La Poterie","1","1067689"
"6231","15","0075","75 | Rennes La Poterie","1","1067909"
"6232","19","0075","75 | Rennes La Poterie","1","1068127"
"6233","26","0075","75 | Rennes La Poterie","1","1070388"
"6234","6","0075","75 | Vern Nouvoitou","0","1068361"
"6235","11","0075","75 | Vern Nouvoitou","0","1067689"
"6236","15","0075","75 | Vern Nouvoitou","0","1067909"
"6237","19","0075","75 | Vern Nouvoitou","0","1068127"
"6238","26","0075","75 | Vern Nouvoitou","0","1070388"
"6239","6","0075","75 | Vern Nouvoitou","0","1068310"
"624","21","0006","6 | Saint-Jacques Morinais","0","1049931"
"6240","11","0075","75 | Vern Nouvoitou","0","1067638"
"6241","15","0075","75 | Vern Nouvoitou","0","1067858"
"6242","19","0075","75 | Vern Nouvoitou","0","1068077"
"6243","26","0075","75 | Vern Nouvoitou","0","1070337"
"6244","6","0075","75 | Rennes La Poterie","1","1068361"
"6245","11","0075","75 | Rennes La Poterie","1","1067689"
"6246","15","0075","75 | Rennes La Poterie","1","1067909"
"6247","19","0075","75 | Rennes La Poterie","1","1068127"
"6248","26","0075","75 | Rennes La Poterie","1","1070388"
"6249","6","0075","75 | Vern Nouvoitou","0","1068361"
"625","28","0006","6 | Saint-Jacques Morinais","0","1049388"
"6250","11","0075","75 | Vern Nouvoitou","0","1067689"
"6251","15","0075","75 | Vern Nouvoitou","0","1067909"
"6252","19","0075","75 | Vern Nouvoitou","0","1068127"
"6253","26","0075","75 | Vern Nouvoitou","0","1070388"
"6254","6","0075","75 | Rennes La Poterie","1","1068361"
"6255","11","0075","75 | Rennes La Poterie","1","1067689"
"6256","15","0075","75 | Rennes La Poterie","1","1067909"
"6257","19","0075","75 | Rennes La Poterie","1","1068127"
"6258","26","0075","75 | Rennes La Poterie","1","1070388"
"6259","6","0075","75 | Rennes La Poterie","1","1068361"
"626","8","0006","6 | Cesson-Sévigné Base de Loisirs","1","1049142"
"6260","11","0075","75 | Rennes La Poterie","1","1067689"
"6261","15","0075","75 | Rennes La Poterie","1","1067909"
"6262","19","0075","75 | Rennes La Poterie","1","1068127"
"6263","26","0075","75 | Rennes La Poterie","1","1070388"
"6264","25","0053","53 | Vezin Hermitage Chapelle-Th.","0","1050871"
"6265","25","0053","53 | Vezin Hermitage Chapelle-Th.","0","1050869"
"6266","25","0053","53 | Vezin Hermitage Chapelle-Th.","0","1050868"
"6267","25","0053","53 | Vezin Hermitage Chapelle-Th.","0","1050871"
"6268","25","0053","53 | Vezin Hermitage Chapelle-Th.","0","1050869"
"6269","25","0053","53 | Vezin Hermitage Chapelle-Th.","0","1050868"
"627","13","0006","6 | Cesson-Sévigné Base de Loisirs","1","1048612"
"6270","25","0053","53 | Vezin Hermitage Chapelle-Th.","0","1050871"
"6271","25","0053","53 | Vezin Hermitage Chapelle-Th.","0","1050869"
"6272","25","0053","53 | Vezin Hermitage Chapelle-Th.","0","1050868"
"6273","5","0004","4 | Beaulieu Atalante","1","1045823"
"6274","5","0004","4 | Beaulieu Atalante","1","1045825"
"6275","5","0004","4 | Beaulieu Atalante","1","1045825"
"6276","5","0004","4 | Beauregard","0","1045825"
"6277","5","0004","4 | Beauregard","0","1045825"
"6278","5","0004","4 | Beauregard","0","1045822"
"6279","5","0004","4 | Beauregard","0","1045824"
"628","17","0006","6 | Cesson-Sévigné Base de Loisirs","1","1047684"
"6280","5","0004","4 | Beauregard","0","1045824"
"6281","5","0004","4 | Beaulieu Atalante","1","1045822"
"6282","5","0004","4 | Beaulieu Atalante","1","1045822"
"6283","5","0004","4 | République","0","1045824"
"6284","5","0004","4 | Beauregard","0","1045824"
"6285","5","0004","4 | Beaulieu Atalante","1","1045824"
"6286","5","0004","4 | Beaulieu Atalante","1","1045824"
"6287","5","0004","4 | Beaulieu Atalante","1","1045826"
"6288","5","0004","4 | Beaulieu Atalante","1","1045826"
"6289","5","0004","4 | Beaulieu Atalante","1","1045826"
"629","21","0006","6 | Cesson-Sévigné Base de Loisirs","1","1049949"
"6290","5","0004","4 | Beaulieu Atalante","1","1045826"
"6291","5","0004","4 | Beaulieu Atalante","1","1045826"
"6292","5","0004","4 | Beaulieu Atalante","1","1045823"
"6293","5","0004","4 | Beauregard","0","1045826"
"6294","5","0004","4 | Beauregard","0","1045826"
"6295","5","0004","4 | Beauregard","0","1045826"
"6296","5","0004","4 | Beauregard","0","1045826"
"6297","5","0004","4 | Beauregard","0","1045822"
"6298","5","0004","4 | Beauregard","0","1045819"
"6299","5","0004","4 | Beauregard","0","1045819"
"63","17","0006","6 | Saint-Jacques Morinais","0","1047663"
"630","28","0006","6 | Cesson-Sévigné Base de Loisirs","1","1049406"
"6300","5","0004","4 | Beauregard","0","1045819"
"6301","5","0004","4 | Beauregard","0","1045819"
"6302","5","0004","4 | Beauregard","0","1045823"
"6303","5","0004","4 | Beaulieu Atalante","1","1045819"
"6304","5","0004","4 | Beaulieu Atalante","1","1045819"
"6305","5","0004","4 | Beaulieu Atalante","1","1045819"
"6306","5","0004","4 | Beaulieu Atalante","1","1045819"
"6307","5","0004","4 | Beaulieu Atalante","1","1045819"
"6308","5","0004","4 | Beaulieu Atalante","1","1045821"
"6309","5","0004","4 | Beaulieu Atalante","1","1045819"
"631","8","0006","6 | Cesson-Sévigné Base de Loisirs","1","1049123"
"6310","5","0004","4 | Beauregard","0","1045820"
"6311","5","0004","4 | Beauregard","0","1045821"
"6312","5","0004","4 | Beauregard","0","1045819"
"6313","5","0004","4 | Beaulieu Atalante","1","1045820"
"6314","5","0004","4 | Beaulieu Atalante","1","1045819"
"6315","5","0004","4 | Beaulieu Atalante","1","1045820"
"6316","5","0004","4 | Beauregard","0","1045819"
"6317","5","0004","4 | Beauregard","0","1045821"
"6318","5","0004","4 | Beauregard","0","1045826"
"6319","5","0004","4 | Beauregard","0","1045820"
"632","13","0006","6 | Cesson-Sévigné Base de Loisirs","1","1048593"
"6320","5","0004","4 | Beauregard","0","1045819"
"6321","5","0004","4 | Beauregard","0","1045821"
"6322","5","0004","4 | Beauregard","0","1045826"
"6323","5","0004","4 | Beauregard","0","1045820"
"6324","5","0004","4 | Beauregard","0","1045819"
"6325","5","0004","4 | Beauregard","0","1045821"
"6326","5","0004","4 | Beauregard","0","1045826"
"6327","5","0004","4 | Beauregard","0","1045820"
"6328","5","0004","4 | Beauregard","0","1045819"
"6329","5","0004","4 | Beauregard","0","1045821"
"633","17","0006","6 | Cesson-Sévigné Base de Loisirs","1","1047663"
"6330","5","0004","4 | Beauregard","0","1045826"
"6331","5","0004","4 | Beauregard","0","1045820"
"6332","5","0004","4 | Beaulieu Atalante","1","1045826"
"6333","5","0004","4 | Beaulieu Atalante","1","1045820"
"6334","5","0004","4 | Beaulieu Atalante","1","1045819"
"6335","5","0004","4 | Beaulieu Atalante","1","1045821"
"6336","5","0004","4 | Beaulieu Atalante","1","1045826"
"6337","5","0004","4 | Beaulieu Atalante","1","1045820"
"6338","5","0004","4 | Beaulieu Atalante","1","1045819"
"6339","5","0004","4 | Beaulieu Atalante","1","1045821"
"634","21","0006","6 | Cesson-Sévigné Base de Loisirs","1","1049930"
"6340","5","0004","4 | Beaulieu Atalante","1","1045826"
"6341","5","0004","4 | Beaulieu Atalante","1","1045820"
"6342","5","0004","4 | Beaulieu Atalante","1","1045819"
"6343","5","0004","4 | Beaulieu Atalante","1","1045821"
"6344","5","0004","4 | Beaulieu Atalante","1","1045826"
"6345","5","0004","4 | Beaulieu Atalante","1","1045821"
"6346","5","0004","4 | Beaulieu Atalante","1","1045822"
"6347","5","0004","4 | Beauregard","0","1045823"
"6348","5","0004","4 | République","0","1045825"
"6349","5","0004","4 | Beaulieu Atalante","1","1045825"
"635","28","0006","6 | Cesson-Sévigné Base de Loisirs","1","1049387"
"6350","5","0004","4 | Beaulieu Atalante","1","1045825"
"6351","5","0004","4 | Beaulieu Atalante","1","1045824"
"6352","5","0004","4 | Beauregard","0","1045822"
"6353","5","0005","5 | Lycée Bréquigny","0","1045827"
"6354","5","0005","5 | Lycée Bréquigny","0","1045831"
"6355","5","0005","5 | Lycée Bréquigny","0","1045831"
"6356","5","0005","5 | Lycée Bréquigny","0","1045831"
"6357","5","0005","5 | Lycée Bréquigny","0","1045831"
"6358","5","0005","5 | Lycée Bréquigny","0","1045831"
"6359","5","0005","5 | Lycée Bréquigny","0","1045831"
"636","8","0006","6 | Cesson-Sévigné Base de Loisirs","1","1049119"
"6360","5","0005","5 | Lycée Bréquigny","0","1045831"
"6361","5","0005","5 | Lycée Bréquigny","0","1045831"
"6362","5","0005","5 | Patton","1","1045831"
"6363","5","0005","5 | Patton","1","1045831"
"6364","5","0005","5 | Patton","1","1045831"
"6365","5","0005","5 | Patton","1","1045831"
"6366","5","0005","5 | Patton","1","1045831"
"6367","5","0005","5 | Patton","1","1045831"
"6368","5","0005","5 | Patton","1","1045831"
"6369","5","0005","5 | Patton","1","1045831"
"637","13","0006","6 | Cesson-Sévigné Base de Loisirs","1","1048589"
"6370","5","0005","5 | Patton","1","1045831"
"6371","5","0005","5 | Patton","1","1045831"
"6372","5","0005","5 | Patton","1","1045827"
"6373","5","0005","5 | Patton","1","1045827"
"6374","5","0005","5 | Patton","1","1045827"
"6375","5","0005","5 | Patton","1","1045827"
"6376","5","0005","5 | Patton","1","1045827"
"6377","5","0005","5 | Patton","1","1045827"
"6378","5","0005","5 | Patton","1","1045827"
"6379","5","0005","5 | Patton","1","1045827"
"638","17","0006","6 | Cesson-Sévigné Base de Loisirs","1","1047659"
"6380","5","0005","5 | Patton","1","1045827"
"6381","5","0005","5 | Lycée Bréquigny","0","1045827"
"6382","5","0005","5 | Lycée Bréquigny","0","1045827"
"6383","5","0005","5 | Lycée Bréquigny","0","1045827"
"6384","5","0005","5 | Lycée Bréquigny","0","1045827"
"6385","5","0005","5 | Lycée Bréquigny","0","1045827"
"6386","5","0005","5 | Lycée Bréquigny","0","1045827"
"6387","5","0005","5 | Lycée Bréquigny","0","1045827"
"6388","5","0005","5 | Lycée Bréquigny","0","1045827"
"6389","5","0005","5 | Lycée Bréquigny","0","1045831"
"639","21","0006","6 | Cesson-Sévigné Base de Loisirs","1","1049926"
"6390","5","0005","5 | Lycée Bréquigny","0","1045827"
"6391","5","0005","5 | Lycée Bréquigny","0","1045832"
"6392","5","0005","5 | Lycée Bréquigny","0","1045832"
"6393","5","0005","5 | Lycée Bréquigny","0","1045832"
"6394","5","0005","5 | Lycée Bréquigny","0","1045832"
"6395","5","0005","5 | Lycée Bréquigny","0","1045832"
"6396","5","0005","5 | Patton","1","1045832"
"6397","5","0005","5 | Patton","1","1045832"
"6398","5","0005","5 | Patton","1","1045832"
"6399","5","0005","5 | Patton","1","1045832"
"64","21","0006","6 | Saint-Jacques Morinais","0","1049930"
"640","28","0006","6 | Cesson-Sévigné Base de Loisirs","1","1049383"
"6400","5","0005","5 | Patton","1","1045832"
"6401","5","0005","5 | Patton","1","1045828"
"6402","5","0005","5 | Patton","1","1045828"
"6403","5","0005","5 | Patton","1","1045828"
"6404","5","0005","5 | Patton","1","1045828"
"6405","5","0005","5 | Patton","1","1045829"
"6406","5","0005","5 | Lycée Bréquigny","0","1045828"
"6407","5","0005","5 | Lycée Bréquigny","0","1045828"
"6408","5","0005","5 | Lycée Bréquigny","0","1045828"
"6409","5","0005","5 | Lycée Bréquigny","0","1045828"
"641","8","0006","6 | Cesson-Sévigné Base de Loisirs","1","1049112"
"6410","5","0005","5 | Lycée Bréquigny","0","1045829"
"6411","5","0005","5 | Lycée Bréquigny","0","1045830"
"6412","5","0005","5 | Lycée Bréquigny","0","1045829"
"6413","5","0005","5 | Lycée Bréquigny","0","1045829"
"6414","5","0005","5 | Lycée Bréquigny","0","1045829"
"6415","5","0005","5 | Patton","1","1045830"
"6416","5","0005","5 | Patton","1","1045829"
"6417","5","0005","5 | Patton","1","1045829"
"6418","5","0005","5 | Patton","1","1045829"
"6419","5","0005","5 | Patton","1","1045833"
"642","13","0006","6 | Cesson-Sévigné Base de Loisirs","1","1048582"
"6420","5","0005","5 | Patton","1","1045833"
"6421","5","0005","5 | Patton","1","1045833"
"6422","5","0005","5 | Lycée Bréquigny","0","1045833"
"6423","5","0005","5 | Lycée Bréquigny","0","1045833"
"6424","5","0005","5 | Lycée Bréquigny","0","1045833"
"6425","5","0005","5 | Lycée Bréquigny","0","1045830"
"6426","5","0005","5 | Patton","1","1045833"
"6427","5","0005","5 | Lycée Bréquigny","0","1045830"
"6428","5","0005","5 | Patton","1","1045830"
"6429","5","0005","5 | Patton","1","1045830"
"643","17","0006","6 | Cesson-Sévigné Base de Loisirs","1","1047652"
"6430","5","0005","5 | Lycée Bréquigny","0","1045830"
"6431","5","0001","1 | Chantepie Rosa Parks","0","1045804"
"6432","5","0001","1 | Chantepie Rosa Parks","0","1045806"
"6433","5","0001","1 | Chantepie Rosa Parks","0","1045804"
"6434","5","0001","1 | Chantepie Rosa Parks","0","1045806"
"6435","5","0001","1 | Chantepie Rosa Parks","0","1045804"
"6436","5","0001","1 | Chantepie Rosa Parks","0","1045806"
"6437","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045804"
"6438","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045806"
"6439","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045804"
"644","21","0006","6 | Cesson-Sévigné Base de Loisirs","1","1049919"
"6440","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045806"
"6441","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045804"
"6442","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045806"
"6443","5","0006","6 | Saint-Jacques Morinais","0","1045836"
"6444","5","0006","6 | Saint-Jacques Morinais","0","1045834"
"6445","5","0006","6 | Saint-Jacques Morinais","0","1045836"
"6446","5","0006","6 | Saint-Jacques Morinais","0","1045834"
"6447","5","0006","6 | Saint-Jacques Morinais","0","1045836"
"6448","5","0006","6 | Saint-Jacques Morinais","0","1045834"
"6449","5","0006","6 | Saint-Jacques Morinais","0","1045836"
"645","28","0006","6 | Cesson-Sévigné Base de Loisirs","1","1049376"
"6450","5","0006","6 | Saint-Jacques Morinais","0","1045834"
"6451","5","0006","6 | Saint-Jacques Morinais","0","1045836"
"6452","5","0006","6 | Saint-Jacques Morinais","0","1045834"
"6453","5","0006","6 | Saint-Jacques Morinais","0","1045836"
"6454","5","0006","6 | Saint-Jacques Morinais","0","1045834"
"6455","5","0006","6 | Saint-Jacques Morinais","0","1045836"
"6456","5","0006","6 | Saint-Jacques Morinais","0","1045835"
"6457","5","0006","6 | Saint-Jacques Morinais","0","1045837"
"6458","5","0006","6 | Saint-Jacques Morinais","0","1045835"
"6459","5","0006","6 | Saint-Jacques Morinais","0","1045837"
"646","8","0006","6 | Saint-Jacques Morinais","0","1049118"
"6460","5","0006","6 | Saint-Jacques Morinais","0","1045835"
"6461","5","0006","6 | Saint-Jacques Morinais","0","1045837"
"6462","5","0006","6 | Cesson-Sévigné Base de Loisirs","1","1045834"
"6463","5","0006","6 | Cesson-Sévigné Base de Loisirs","1","1045836"
"6464","5","0006","6 | Cesson-Sévigné Base de Loisirs","1","1045834"
"6465","5","0006","6 | Cesson-Sévigné Base de Loisirs","1","1045836"
"6466","5","0006","6 | Cesson-Sévigné Base de Loisirs","1","1045834"
"6467","5","0006","6 | Cesson-Sévigné Base de Loisirs","1","1045836"
"6468","5","0006","6 | Cesson-Sévigné Base de Loisirs","1","1045834"
"6469","5","0006","6 | Cesson-Sévigné Base de Loisirs","1","1045836"
"647","13","0006","6 | Saint-Jacques Morinais","0","1048588"
"6470","5","0006","6 | Cesson-Sévigné Base de Loisirs","1","1045834"
"6471","5","0006","6 | Cesson-Sévigné Base de Loisirs","1","1045836"
"6472","5","0006","6 | Cesson-Sévigné Base de Loisirs","1","1045834"
"6473","5","0006","6 | Cesson-Sévigné Base de Loisirs","1","1045836"
"6474","5","0006","6 | Cesson-Sévigné Base de Loisirs","1","1045834"
"6475","5","0006","6 | Cesson-Sévigné Base de Loisirs","1","1045837"
"6476","5","0006","6 | Cesson-Sévigné Base de Loisirs","1","1045835"
"6477","5","0006","6 | Cesson-Sévigné Base de Loisirs","1","1045837"
"6478","5","0006","6 | Cesson-Sévigné Base de Loisirs","1","1045835"
"6479","5","0006","6 | Cesson-Sévigné Base de Loisirs","1","1045837"
"648","17","0006","6 | Saint-Jacques Morinais","0","1047658"
"6480","5","0006","6 | Cesson-Sévigné Base de Loisirs","1","1045835"
"6481","5","0001","1 | Chantepie Rosa Parks","0","1045804"
"6482","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045806"
"6483","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045806"
"6484","5","0001","1 | Chantepie Rosa Parks","0","1045807"
"6485","5","0001","1 | Chantepie Rosa Parks","0","1045806"
"6486","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045804"
"6487","5","0001","1 | Chantepie Rosa Parks","0","1045807"
"6488","5","0001","1 | Chantepie Rosa Parks","0","1045804"
"6489","5","0001","1 | Chantepie Rosa Parks","0","1045809"
"649","21","0006","6 | Saint-Jacques Morinais","0","1049925"
"6490","5","0001","1 | Rennes République","0","1045805"
"6491","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045806"
"6492","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045804"
"6493","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045807"
"6494","5","0001","1 | Chantepie Rosa Parks","0","1045806"
"6495","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045804"
"6496","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045807"
"6497","5","0001","1 | Chantepie Rosa Parks","0","1045804"
"6498","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045807"
"6499","5","0001","1 | Chantepie Rosa Parks","0","1045804"
"65","28","0006","6 | Saint-Jacques Morinais","0","1049387"
"650","28","0006","6 | Saint-Jacques Morinais","0","1049382"
"6500","5","0001","1 | Chantepie Rosa Parks","0","1045805"
"6501","5","0001","1 | Chantepie Rosa Parks","0","1045806"
"6502","5","0001","1 | Chantepie Rosa Parks","0","1045807"
"6503","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045804"
"6504","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045806"
"6505","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045807"
"6506","5","0001","1 | Chantepie Rosa Parks","0","1045809"
"6507","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045809"
"6508","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045808"
"6509","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045809"
"651","8","0006","6 | Saint-Jacques Morinais","0","1049142"
"6510","5","0001","1 | Chantepie Rosa Parks","0","1045809"
"6511","5","0001","1 | Chantepie Rosa Parks","0","1045805"
"6512","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045805"
"6513","5","0001","1 | Chantepie Rosa Parks","0","1045808"
"6514","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045805"
"6515","5","0001","1 | Chantepie Rosa Parks","0","1045808"
"6516","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045809"
"6517","5","0001","1 | Cesson-Sévigné Champs Blancs","1","1045808"
"6518","5","0001","1 | Chantepie Rosa Parks","0","1045808"
"6519","8","0164","164 | Rennes République","0","1049127"
"652","13","0006","6 | Saint-Jacques Morinais","0","1048612"
"6520","13","0164","164 | Rennes République","0","1048597"
"6521","17","0164","164 | Rennes République","0","1047667"
"6522","21","0164","164 | Rennes République","0","1049934"
"6523","28","0164","164 | Rennes République","0","1049391"
"6524","8","0164","164 | Rennes République","0","1048972"
"6525","13","0164","164 | Rennes République","0","1048442"
"6526","17","0164","164 | Rennes République","0","1047488"
"6527","21","0164","164 | Rennes République","0","1049779"
"6528","28","0164","164 | Rennes République","0","1049236"
"6529","8","0164","164 | Rennes République","0","1049027"
"653","17","0006","6 | Saint-Jacques Morinais","0","1047684"
"6530","13","0164","164 | Rennes République","0","1048497"
"6531","17","0164","164 | Rennes République","0","1047546"
"6532","21","0164","164 | Rennes République","0","1049834"
"6533","28","0164","164 | Rennes République","0","1049291"
"6534","8","0164","164 | Rennes République","0","1049027"
"6535","13","0164","164 | Rennes République","0","1048497"
"6536","17","0164","164 | Rennes République","0","1047546"
"6537","21","0164","164 | Rennes République","0","1049834"
"6538","28","0164","164 | Rennes République","0","1049291"
"6539","8","0164","164 | Acigné","1","1049028"
"654","21","0006","6 | Saint-Jacques Morinais","0","1049949"
"6540","13","0164","164 | Acigné","1","1048498"
"6541","17","0164","164 | Acigné","1","1047547"
"6542","21","0164","164 | Acigné","1","1049835"
"6543","28","0164","164 | Acigné","1","1049292"
"6544","8","0164","164 | Acigné","1","1049088"
"6545","13","0164","164 | Acigné","1","1048558"
"6546","17","0164","164 | Acigné","1","1047625"
"6547","21","0164","164 | Acigné","1","1049895"
"6548","28","0164","164 | Acigné","1","1049352"
"6549","8","0164","164 | Acigné","1","1049028"
"655","28","0006","6 | Saint-Jacques Morinais","0","1049406"
"6550","13","0164","164 | Acigné","1","1048498"
"6551","17","0164","164 | Acigné","1","1047547"
"6552","21","0164","164 | Acigné","1","1049835"
"6553","28","0164","164 | Acigné","1","1049292"
"6554","8","0164","164 | Rennes République","0","1049029"
"6555","13","0164","164 | Rennes République","0","1048499"
"6556","17","0164","164 | Rennes République","0","1047548"
"6557","21","0164","164 | Rennes République","0","1049836"
"6558","28","0164","164 | Rennes République","0","1049293"
"6559","8","0164","164 | Acigné","1","1049108"
"656","8","0006","6 | Saint-Jacques Morinais","0","1049114"
"6560","13","0164","164 | Acigné","1","1048578"
"6561","17","0164","164 | Acigné","1","1047645"
"6562","21","0164","164 | Acigné","1","1049915"
"6563","28","0164","164 | Acigné","1","1049372"
"6564","8","0164","164 | Acigné","1","1049157"
"6565","13","0164","164 | Acigné","1","1048627"
"6566","17","0164","164 | Acigné","1","1047702"
"6567","21","0164","164 | Acigné","1","1049964"
"6568","28","0164","164 | Acigné","1","1049421"
"6569","8","0157","157 | Bruz Centre","0","1049023"
"657","13","0006","6 | Saint-Jacques Morinais","0","1048584"
"6570","13","0157","157 | Bruz Centre","0","1048493"
"6571","17","0157","157 | Bruz Centre","0","1047542"
"6572","21","0157","157 | Bruz Centre","0","1049830"
"6573","28","0157","157 | Bruz Centre","0","1049287"
"6574","8","0157","157 | Bruz Centre","0","1049024"
"6575","13","0157","157 | Bruz Centre","0","1048494"
"6576","17","0157","157 | Bruz Centre","0","1047543"
"6577","21","0157","157 | Bruz Centre","0","1049831"
"6578","28","0157","157 | Bruz Centre","0","1049288"
"6579","8","0157","157 | Bruz Centre","0","1049010"
"658","17","0006","6 | Saint-Jacques Morinais","0","1047654"
"6580","13","0157","157 | Bruz Centre","0","1048480"
"6581","17","0157","157 | Bruz Centre","0","1047526"
"6582","21","0157","157 | Bruz Centre","0","1049817"
"6583","28","0157","157 | Bruz Centre","0","1049274"
"6584","8","0157","157 | Bruz Centre","0","1049022"
"6585","13","0157","157 | Bruz Centre","0","1048492"
"6586","17","0157","157 | Bruz Centre","0","1047541"
"6587","21","0157","157 | Bruz Centre","0","1049829"
"6588","28","0157","157 | Bruz Centre","0","1049286"
"6589","8","0157","157 | Bruz Centre","0","1049023"
"659","21","0006","6 | Saint-Jacques Morinais","0","1049921"
"6590","13","0157","157 | Bruz Centre","0","1048493"
"6591","17","0157","157 | Bruz Centre","0","1047542"
"6592","21","0157","157 | Bruz Centre","0","1049830"
"6593","28","0157","157 | Bruz Centre","0","1049287"
"6594","8","0157","157 | Bruz Centre","0","1049024"
"6595","13","0157","157 | Bruz Centre","0","1048494"
"6596","17","0157","157 | Bruz Centre","0","1047543"
"6597","21","0157","157 | Bruz Centre","0","1049831"
"6598","28","0157","157 | Bruz Centre","0","1049288"
"6599","8","0157","157 | Bruz Centre","0","1049010"
"66","8","0006","6 | Saint-Jacques Morinais","0","1049115"
"660","28","0006","6 | Saint-Jacques Morinais","0","1049378"
"6600","13","0157","157 | Bruz Centre","0","1048480"
"6601","17","0157","157 | Bruz Centre","0","1047526"
"6602","21","0157","157 | Bruz Centre","0","1049817"
"6603","28","0157","157 | Bruz Centre","0","1049274"
"6604","8","0157","157 | Bruz Centre","0","1049086"
"6605","13","0157","157 | Bruz Centre","0","1048556"
"6606","17","0157","157 | Bruz Centre","0","1047621"
"6607","21","0157","157 | Bruz Centre","0","1049893"
"6608","28","0157","157 | Bruz Centre","0","1049350"
"6609","8","0157","157 | Rennes République","1","1049044"
"661","8","0006","6 | Saint-Jacques Morinais","0","1049118"
"6610","13","0157","157 | Rennes République","1","1048514"
"6611","17","0157","157 | Rennes République","1","1047567"
"6612","21","0157","157 | Rennes République","1","1049851"
"6613","28","0157","157 | Rennes République","1","1049308"
"6614","8","0157","157 | Rennes République","1","1049026"
"6615","13","0157","157 | Rennes République","1","1048496"
"6616","17","0157","157 | Rennes République","1","1047545"
"6617","21","0157","157 | Rennes République","1","1049833"
"6618","28","0157","157 | Rennes République","1","1049290"
"6619","8","0157","157 | Rennes République","1","1049025"
"662","13","0006","6 | Saint-Jacques Morinais","0","1048588"
"6620","13","0157","157 | Rennes République","1","1048495"
"6621","17","0157","157 | Rennes République","1","1047544"
"6622","21","0157","157 | Rennes République","1","1049832"
"6623","28","0157","157 | Rennes République","1","1049289"
"6624","8","0157","157 | Rennes République","1","1048938"
"6625","13","0157","157 | Rennes République","1","1048408"
"6626","17","0157","157 | Rennes République","1","1047454"
"6627","21","0157","157 | Rennes République","1","1049745"
"6628","28","0157","157 | Rennes République","1","1049202"
"6629","8","0157","157 | Rennes République","1","1049014"
"663","17","0006","6 | Saint-Jacques Morinais","0","1047658"
"6630","13","0157","157 | Rennes République","1","1048484"
"6631","17","0157","157 | Rennes République","1","1047530"
"6632","21","0157","157 | Rennes République","1","1049821"
"6633","28","0157","157 | Rennes République","1","1049278"
"6634","6","0158","KL | Ker-Lann","0","1068438"
"6635","11","0158","KL | Ker-Lann","0","1067766"
"6636","15","0158","KL | Ker-Lann","0","1067986"
"6637","19","0158","KL | Ker-Lann","0","1068203"
"6638","26","0158","KL | Ker-Lann","0","1070464"
"6639","6","0158","KL | Rennes République","1","1068439"
"664","21","0006","6 | Saint-Jacques Morinais","0","1049925"
"6640","11","0158","KL | Rennes République","1","1067767"
"6641","15","0158","KL | Rennes République","1","1067987"
"6642","19","0158","KL | Rennes République","1","1068204"
"6643","26","0158","KL | Rennes République","1","1070465"
"6644","8","0158","KL | Rennes République","1","1049024"
"6645","13","0158","KL | Rennes République","1","1048494"
"6646","17","0158","KL | Rennes République","1","1047543"
"6647","21","0158","KL | Rennes République","1","1049831"
"6648","28","0158","KL | Rennes République","1","1049288"
"6649","8","0158","KL | Rennes République","1","1049010"
"665","28","0006","6 | Saint-Jacques Morinais","0","1049382"
"6650","13","0158","KL | Rennes République","1","1048480"
"6651","17","0158","KL | Rennes République","1","1047526"
"6652","21","0158","KL | Rennes République","1","1049817"
"6653","28","0158","KL | Rennes République","1","1049274"
"6654","8","0158","KL | Rennes République","1","1049022"
"6655","13","0158","KL | Rennes République","1","1048492"
"6656","17","0158","KL | Rennes République","1","1047541"
"6657","21","0158","KL | Rennes République","1","1049829"
"6658","28","0158","KL | Rennes République","1","1049286"
"6659","8","0158","KL | Rennes République","1","1049023"
"666","8","0006","6 | Cesson-Sévigné Base de Loisirs","1","1049113"
